crash_unit_id,crash_record_id,crash_date_left,unit_no,unit_type,num_passengers,vehicle_id,cmrc_veh_i,make,model,lic_plate_state,vehicle_year,vehicle_defect,vehicle_type,vehicle_use,travel_direction,maneuver,towed_i,fire_i,occupant_cnt,towed_by,towed_to,area_00_i,area_01_i,area_02_i,area_03_i,area_04_i,area_05_i,area_06_i,area_07_i,area_08_i,area_09_i,area_10_i,area_11_i,area_12_i,area_99_i,first_contact_point,cmv_id,usdot_no,commercial_src,gvwr,carrier_name,carrier_state,carrier_city,hazmat_placards_i,hazmat_present_i,hazmat_report_i,mcs_report_i,hazmat_vio_cause_crash_i,mcs_vio_cause_crash_i,idot_permit_no,trailer1_width,trailer2_width,trailer1_length,axle_cnt,vehicle_config,cargo_body_type,load_type,hazmat_out_of_service_i,mcs_out_of_service_i,hazmat_class,crash_date_est_i,crash_date_right,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,report_type,crash_type,intersection_related_i,private_property_i,hit_and_run_i,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,photos_taken_i,statements_taken_i,dooring_i,work_zone_i,work_zone_type,workers_present_i,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location
2065939,44d11ec6c05911bb2b060793ae32a653fa53e0ca90a994d742e243368092fa0c605b628b43eb615d6442139d26dca1b1042f2ecc56e5ee2c6569756f7602e23b,2025-05-19T00:20:00.000,2,DRIVER,,1969377.0,,FORD,EXPLORER,IL,2020.0,UNKNOWN,SPORT UTILITY VEHICLE (SUV),POLICE,W,STRAIGHT AHEAD,,,1.0,,,,Y,,,,,,,,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T00:20:00.000,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,UNKNOWN,UNKNOWN,HEAD ON,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,2025-05-19T00:30:00.000,IMPROPER LANE USAGE,IMPROPER LANE USAGE,1900,N,KEYSTONE AVE,2534,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,2,5,41.9154166077,-87.7278747276,POINT (-87.727874727584 41.915416607723)
2065965,b7316162290105eb894631062cb367f7c6e8d351d39ae3e2dc46abd0b6fb1f9c599084cb3e794cbcc19c8a926328e8d0a80db88e42c913bb00a996681ddddea9,2025-05-19T00:16:00.000,1,DRIVER,,1969392.0,,HYUNDAI,ACCENT,IL,2015.0,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,Y,,1.0,STREETS/SAN (05CC5F),,,Y,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T00:16:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-19T00:20:00.000,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),1841,W,DEVON AVE,2433,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,5,41.9978505651,-87.6767694377,POINT (-87.676769437678 41.997850565108)
2065934,ef77277a67b59e00102a0c7ef9077d14ac6d2d37d54cf721b843a3981c3bd9cc8d3b373cbd02541f17418c89f9c0c21ed1368ea4a120c59c0fe9e55bd4ab9071,2025-05-19T00:01:00.000,1,DRIVER,,1969363.0,,CHEVROLET,MALIBU,IL,2004.0,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,Y,,1.0,personal,,,,,,,,,Y,Y,Y,Y,Y,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T00:01:00.000,30,UNKNOWN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"$501 - $1,500",2025-05-19T00:05:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,150,W,JACKSON BLVD,122,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,2,5,41.8782430385,-87.6322817513,POINT (-87.6322817513 41.878243038502)
2065935,ef77277a67b59e00102a0c7ef9077d14ac6d2d37d54cf721b843a3981c3bd9cc8d3b373cbd02541f17418c89f9c0c21ed1368ea4a120c59c0fe9e55bd4ab9071,2025-05-19T00:01:00.000,2,DRIVER,,1969366.0,,"PETERBILT MOTORS COMPANY (DIVISION OF PACCAR, INC.)",OTHER (EXPLAIN IN NARRATIVE),IL,2021.0,NONE,BUS UP TO 15 PASS.,COMMERCIAL - SINGLE UNIT,E,STRAIGHT AHEAD,,,1.0,,,,Y,Y,,,,,,,,,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T00:01:00.000,30,UNKNOWN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"$501 - $1,500",2025-05-19T00:05:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,150,W,JACKSON BLVD,122,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,2,5,41.8782430385,-87.6322817513,POINT (-87.6322817513 41.878243038502)
2065951,0eefd6ed9b394dc71227ee0d92207c488e334e4eee8adcd9e7d535fb83eb2d143bb7fd861923d01615cc77d8d195dbfb4daf28d2bbe3096d2ecf99eb4383e38b,2025-05-18T23:35:00.000,1,DRIVER,1.0,1969378.0,,JEEP,PATRIOT,IL,2011.0,BRAKES,PASSENGER,PERSONAL,W,TURNING RIGHT,Y,,2.0,city of chicago,city of chicago,,Y,Y,,,,,,,,Y,Y,Y,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:35:00.000,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-18T23:45:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4028,N,SHERIDAN RD,1915,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,1,5,41.9553145519,-87.6547148179,POINT (-87.654714817871 41.955314551902)
2065952,0eefd6ed9b394dc71227ee0d92207c488e334e4eee8adcd9e7d535fb83eb2d143bb7fd861923d01615cc77d8d195dbfb4daf28d2bbe3096d2ecf99eb4383e38b,2025-05-18T23:35:00.000,2,PARKED,,1969381.0,,TOYOTA,PRIUS,IL,2014.0,NONE,PASSENGER,PERSONAL,S,PARKED,,,0.0,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:35:00.000,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-18T23:45:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4028,N,SHERIDAN RD,1915,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,1,5,41.9553145519,-87.6547148179,POINT (-87.654714817871 41.955314551902)
2065953,0eefd6ed9b394dc71227ee0d92207c488e334e4eee8adcd9e7d535fb83eb2d143bb7fd861923d01615cc77d8d195dbfb4daf28d2bbe3096d2ecf99eb4383e38b,2025-05-18T23:35:00.000,3,PARKED,,1969382.0,,TOYOTA,CAMRY,IL,2007.0,NONE,PASSENGER,PERSONAL,S,PARKED,,,0.0,,,,,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:35:00.000,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-18T23:45:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4028,N,SHERIDAN RD,1915,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,1,5,41.9553145519,-87.6547148179,POINT (-87.654714817871 41.955314551902)
2065931,804ad48f93cc635dfc31dbf2fa6406858c97894f84bbcea665d81a62863b80e3ef0bd11c0c1074e74d962fa62e7b9ee4c62e54e9ffe43731e111791fe350cb99,2025-05-18T23:35:00.000,1,DRIVER,,1969358.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,MOTORCYCLE (OVER 150CC),PERSONAL,W,PASSING/OVERTAKING,,,1.0,,,,Y,,,,,,,,,,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:35:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,2025-05-18T23:40:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3160,W,ADDISON ST,1733,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23,1,5,41.9467414703,-87.7077631206,POINT (-87.707763120638 41.946741470336)
2065932,804ad48f93cc635dfc31dbf2fa6406858c97894f84bbcea665d81a62863b80e3ef0bd11c0c1074e74d962fa62e7b9ee4c62e54e9ffe43731e111791fe350cb99,2025-05-18T23:35:00.000,2,DRIVER,,1969362.0,,"PREVOST CAR / BUS (SAINTE CLAIRE, QUEBEC)",OTHER (EXPLAIN IN NARRATIVE),IL,,NONE,BUS OVER 15 PASS.,OTHER,W,SLOW/STOP IN TRAFFIC,,,1.0,,,,,Y,,,,,,,,,,,,SIDE-RIGHT-FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:35:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,2025-05-18T23:40:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3160,W,ADDISON ST,1733,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23,1,5,41.9467414703,-87.7077631206,POINT (-87.707763120638 41.946741470336)
2065933,804ad48f93cc635dfc31dbf2fa6406858c97894f84bbcea665d81a62863b80e3ef0bd11c0c1074e74d962fa62e7b9ee4c62e54e9ffe43731e111791fe350cb99,2025-05-18T23:35:00.000,3,DRIVER,1.0,1969364.0,,HYUNDAI,SONATA,IL,2014.0,NONE,PASSENGER,PERSONAL,W,SLOW/STOP IN TRAFFIC,,,2.0,,,,,,,,,,,,,,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:35:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,2025-05-18T23:40:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3160,W,ADDISON ST,1733,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23,1,5,41.9467414703,-87.7077631206,POINT (-87.707763120638 41.946741470336)
2065946,94b2df589d6239b1bd4b698ae707a8eeae9703cd32586dd22f99420c1c449dc05ae620a7a07afc966a8e092d1d51f2ce66999dc56bec204000da68df664adf99,2025-05-18T23:30:00.000,1,DRIVER,,1969376.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,TRUCK - SINGLE UNIT,UNKNOWN/NA,E,STRAIGHT AHEAD,,,1.0,,,,,,,,,,,,,,,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:30:00.000,30,STOP SIGN/FLASHER,FUNCTIONING IMPROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",2025-05-18T23:38:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,301,W,103RD ST,512,,,,,,,2,"REPORTED, NOT EVIDENT",3.0,0.0,0.0,0.0,3.0,1.0,0.0,23,1,5,41.706962842,-87.6307880555,POINT (-87.63078805555 41.706962842035)
2065947,94b2df589d6239b1bd4b698ae707a8eeae9703cd32586dd22f99420c1c449dc05ae620a7a07afc966a8e092d1d51f2ce66999dc56bec204000da68df664adf99,2025-05-18T23:30:00.000,2,DRIVER,2.0,1969383.0,,TOYOTA,CAMRY,IL,2025.0,UNKNOWN,PASSENGER,RIDESHARE SERVICE,E,SLOW/STOP IN TRAFFIC,,,3.0,,,,,,,,Y,Y,Y,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:30:00.000,30,STOP SIGN/FLASHER,FUNCTIONING IMPROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",2025-05-18T23:38:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,301,W,103RD ST,512,,,,,,,2,"REPORTED, NOT EVIDENT",3.0,0.0,0.0,0.0,3.0,1.0,0.0,23,1,5,41.706962842,-87.6307880555,POINT (-87.63078805555 41.706962842035)
2065920,ab6298e6b125ef69ed3255c76311d25a157d7540cc9c84b78ef282be15d1b441af75a66d96089e93e9d30841bfc9e2839aa1b0bf55f3a4e6440c9cd7699ee992,2025-05-18T23:29:00.000,1,DRIVER,,1969348.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,,,1.0,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:29:00.000,25,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-18T23:37:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3916,W,46TH ST,821,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,1,5,41.809834768,-87.7220019853,POINT (-87.72200198529 41.809834767962)
2065921,ab6298e6b125ef69ed3255c76311d25a157d7540cc9c84b78ef282be15d1b441af75a66d96089e93e9d30841bfc9e2839aa1b0bf55f3a4e6440c9cd7699ee992,2025-05-18T23:29:00.000,2,PARKED,,1969351.0,,BMW,OTHER (EXPLAIN IN NARRATIVE),IL,2015.0,NONE,PASSENGER,NOT IN USE,W,PARKED,Y,,0.0,PRIVATE TOW,PRIVATE LOCATION,,Y,Y,,,,,,,,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:29:00.000,25,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-18T23:37:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3916,W,46TH ST,821,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,1,5,41.809834768,-87.7220019853,POINT (-87.72200198529 41.809834767962)
2065971,8ab4b391a298609ec01ad493061b9313ea97d73719810284505d414a89cb46dcbd311b1a8e69d624f2d332120fd69a08a2f93a80625bea15c3e8d01554244cdb,2025-05-18T23:28:00.000,1,DRIVER,1.0,1969397.0,,NISSAN,ALTIMA,IL,2021.0,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,Y,,2.0,ER TOWING,103 DOTY,,Y,Y,Y,,,,,,,,Y,Y,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:28:00.000,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ANGLE,TRAFFIC ROUTE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T23:29:00.000,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,9989,S,HALSTED ST,2232,,Y,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,0.0,23,1,5,41.7124670748,-87.6428282232,POINT (-87.642828223172 41.71246707477)
2065972,8ab4b391a298609ec01ad493061b9313ea97d73719810284505d414a89cb46dcbd311b1a8e69d624f2d332120fd69a08a2f93a80625bea15c3e8d01554244cdb,2025-05-18T23:28:00.000,2,DRIVER,,1969402.0,,DODGE,CARAVAN,IL,2015.0,UNKNOWN,VAN/MINI-VAN,PERSONAL,E,STRAIGHT AHEAD,Y,,1.0,ER TOWING,103 DOTY,,Y,Y,,,,,,,,Y,Y,Y,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:28:00.000,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ANGLE,TRAFFIC ROUTE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T23:29:00.000,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,9989,S,HALSTED ST,2232,,Y,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,0.0,23,1,5,41.7124670748,-87.6428282232,POINT (-87.642828223172 41.71246707477)
2065929,f4109abb2e9310dbff7859a6dc1ffcdca65d5b430afb45484be2fa930405309adb5853a1dbe0c107a8f00d086144879aa5f6d102c0f673de26395cfdf729a3f6,2025-05-18T23:20:00.000,1,DRIVER,,1969360.0,Y,UTILITY TRAILER,UTILITY TRAILER,ME,2015.0,NONE,TRACTOR W/ SEMI-TRAILER,COMMERCIAL - SINGLE UNIT,NE,TURNING RIGHT,,,1.0,,,Y,,,Y,,,,,,,,,,,NONE,21452.0,,,,MICHAEL BOYKO,CA,SACRAMENTO,N,,,,,,,,,,,TRACTOR/SEMI-TRAILER,,,,,,,2025-05-18T23:20:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,Y-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",2025-05-18T23:23:00.000,TURNING RIGHT ON RED,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,6399,N,MILWAUKEE AVE,1611,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23,1,5,41.99739209,-87.7877286013,POINT (-87.78772860133 41.997392089958)
2065930,f4109abb2e9310dbff7859a6dc1ffcdca65d5b430afb45484be2fa930405309adb5853a1dbe0c107a8f00d086144879aa5f6d102c0f673de26395cfdf729a3f6,2025-05-18T23:20:00.000,2,DRIVER,2.0,1969365.0,,TOYOTA,PRIUS,IL,2010.0,NONE,PASSENGER,PERSONAL,NE,TURNING RIGHT,,,3.0,,,,,,,,,,,Y,Y,Y,,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T23:20:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,Y-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",2025-05-18T23:23:00.000,TURNING RIGHT ON RED,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,6399,N,MILWAUKEE AVE,1611,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23,1,5,41.99739209,-87.7877286013,POINT (-87.78772860133 41.997392089958)
2066408,9b0866795f56f715fa13e30136c489d7f7706ed30e6c03dd190fc141b36324f0180940c91a1f53ec09b03eac72c7c4df312da3e6ce43e5fae3d4f7a928762592,2025-05-18T23:00:00.000,1,DRIVER,,1969829.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),XX,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,W,STRAIGHT AHEAD,,,1.0,,,,Y,Y,Y,,,,,,,,,Y,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,Y,2025-05-18T23:00:00.000,20,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-19T17:14:00.000,FOLLOWING TOO CLOSELY,IMPROPER LANE USAGE,4762,W,DICKENS AVE,2522,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,1,5,41.9188681105,-87.7460501155,POINT (-87.74605011552 41.918868110487)
2066409,9b0866795f56f715fa13e30136c489d7f7706ed30e6c03dd190fc141b36324f0180940c91a1f53ec09b03eac72c7c4df312da3e6ce43e5fae3d4f7a928762592,2025-05-18T23:00:00.000,2,PARKED,,1969819.0,,NISSAN,ROGUE,IL,2014.0,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,PARKED,Y,,0.0,PRIVATE TOW,UNKNOWN,,,,,,,Y,Y,Y,,,,,,REAR-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,Y,2025-05-18T23:00:00.000,20,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-19T17:14:00.000,FOLLOWING TOO CLOSELY,IMPROPER LANE USAGE,4762,W,DICKENS AVE,2522,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,1,5,41.9188681105,-87.7460501155,POINT (-87.74605011552 41.918868110487)
2065997,f0c305bc6b464b2216d3f9830ffd76c90d015ad468521c0717a46dc0d829cc744edda7cf214c3b88174186cdd6ac0840b0edc5a9c066ab9da46fd9707682802c,2025-05-18T23:00:00.000,1,DRIVER,,1969416.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,,,1.0,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,Y,2025-05-18T23:00:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T07:00:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7145,W,ARTHUR AVE,1611,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,1,5,41.9993973398,-87.8066025548,POINT (-87.806602554778 41.999397339829)
2065998,f0c305bc6b464b2216d3f9830ffd76c90d015ad468521c0717a46dc0d829cc744edda7cf214c3b88174186cdd6ac0840b0edc5a9c066ab9da46fd9707682802c,2025-05-18T23:00:00.000,2,PARKED,,1969418.0,,NISSAN,ALTIMA,IL,2015.0,NONE,PASSENGER,PERSONAL,E,PARKED,,,0.0,,,,,,,,,,,,,Y,Y,Y,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,Y,2025-05-18T23:00:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T07:00:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7145,W,ARTHUR AVE,1611,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,1,5,41.9993973398,-87.8066025548,POINT (-87.806602554778 41.999397339829)
2066026,e3e61ec2784c0e080b756ace084351c51e1797cbfa3a2f69263fbe93c0b4b3ff960ff9fb39c21a35fa5ddb92517a602add0d6acdaf417450a64affc44ff29105,2025-05-18T22:59:00.000,1,DRIVER,,1969454.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,E,STRAIGHT AHEAD,,,1.0,,,,,,,,,,,,,Y,Y,,Y,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,Y,2025-05-18T22:59:00.000,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T07:10:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,434,E,111TH ST,513,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,1,5,41.6928616658,-87.6120376672,POINT (-87.612037667234 41.692861665828)
